"","Label","X","Area","Quadrat","Transect"
"8548","IMG_1289.JPG",700,0.547,4,"T700b"
"8549","IMG_1289.JPG",700,1.034,4,"T700b"
"8550","IMG_1289.JPG",700,0.562,4,"T700b"
"8552","IMG_1289.JPG",700,0.575,4,"T700b"
"8553","IMG_1289.JPG",700,1.296,4,"T700b"
"8554","IMG_1289.JPG",700,0.736,4,"T700b"
"8555","IMG_1289.JPG",700,0.871,4,"T700b"
"8556","IMG_1289.JPG",700,0.731,4,"T700b"
"8557","IMG_1289.JPG",700,0.697,4,"T700b"
"8558","IMG_1289.JPG",700,0.523,4,"T700b"
"8559","IMG_1289.JPG",700,1.312,4,"T700b"
"8560","IMG_1289.JPG",700,1.535,4,"T700b"
"8561","IMG_1289.JPG",700,4.754,4,"T700b"
"8562","IMG_1289.JPG",700,0.532,4,"T700b"
"8563","IMG_1289.JPG",700,0.568,4,"T700b"
"8564","IMG_1289.JPG",700,0.588,4,"T700b"
"8565","IMG_1289.JPG",700,2.004,4,"T700b"
"8566","IMG_1289.JPG",700,1.517,4,"T700b"
"8567","IMG_1289.JPG",700,1.315,4,"T700b"
"8570","IMG_1289.JPG",700,1.416,4,"T700b"
"8571","IMG_1289.JPG",700,0.836,4,"T700b"
"8572","IMG_1289.JPG",700,0.604,4,"T700b"
"8574","IMG_1289.JPG",700,2.519,4,"T700b"
"8575","IMG_1289.JPG",700,0.503,4,"T700b"
"8577","IMG_1289.JPG",700,1.443,4,"T700b"
"8578","IMG_1289.JPG",700,0.74,4,"T700b"
"8579","IMG_1289.JPG",700,0.66,4,"T700b"
"8580","IMG_1289.JPG",700,0.681,4,"T700b"
"8581","IMG_1289.JPG",700,1.488,4,"T700b"
"8582","IMG_1289.JPG",700,0.679,4,"T700b"
"8583","IMG_1289.JPG",700,6.261,4,"T700b"
"8584","IMG_1289.JPG",700,1.764,4,"T700b"
"8586","IMG_1289.JPG",700,0.552,4,"T700b"
"8587","IMG_1289.JPG",700,0.561,4,"T700b"
"8589","IMG_1289.JPG",700,0.985,4,"T700b"
"8590","IMG_1289.JPG",700,0.731,4,"T700b"
"8592","IMG_1289.JPG",700,1.197,4,"T700b"
"8594","IMG_1289.JPG",700,1.166,4,"T700b"
"8595","IMG_1289.JPG",700,0.639,4,"T700b"
"8596","IMG_1289.JPG",700,0.591,4,"T700b"
"8597","IMG_1289.JPG",700,2.532,4,"T700b"
"8598","IMG_1289.JPG",700,0.707,4,"T700b"
"8599","IMG_1289.JPG",700,1.582,4,"T700b"
"8601","IMG_1289.JPG",700,0.573,4,"T700b"
"8602","IMG_1289.JPG",700,0.507,4,"T700b"
"8603","IMG_1289.JPG",700,2.259,4,"T700b"
"8604","IMG_1289.JPG",700,3.673,4,"T700b"
"8606","IMG_1289.JPG",700,1.651,4,"T700b"
"8607","IMG_1289.JPG",700,0.555,4,"T700b"
"8608","IMG_1289.JPG",700,0.998,4,"T700b"
"8609","IMG_1289.JPG",700,1.154,4,"T700b"
"8610","IMG_1289.JPG",700,0.569,4,"T700b"
"8612","IMG_1289.JPG",700,1.586,4,"T700b"
"8613","IMG_1289.JPG",700,0.628,4,"T700b"
"8615","IMG_1289.JPG",700,0.843,4,"T700b"
"8616","IMG_1289.JPG",700,0.604,4,"T700b"
"8617","IMG_1289.JPG",700,1.348,4,"T700b"
"8618","IMG_1289.JPG",700,1.145,4,"T700b"
"8619","IMG_1289.JPG",700,0.635,4,"T700b"
"8620","IMG_1289.JPG",700,1.457,4,"T700b"
"8621","IMG_1289.JPG",700,0.817,4,"T700b"
"8622","IMG_1289.JPG",700,0.984,4,"T700b"
"8623","IMG_1289.JPG",700,2.457,4,"T700b"
"8625","IMG_1289.JPG",700,0.658,4,"T700b"
"8626","IMG_1289.JPG",700,0.774,4,"T700b"
"8627","IMG_1289.JPG",700,0.508,4,"T700b"
"8628","IMG_1289.JPG",700,0.714,4,"T700b"
"8629","IMG_1289.JPG",700,0.598,4,"T700b"
"8630","IMG_1289.JPG",700,0.741,4,"T700b"
"8631","IMG_1289.JPG",700,6.485,4,"T700b"
"8632","IMG_1289.JPG",700,0.564,4,"T700b"
"8633","IMG_1289.JPG",700,0.657,4,"T700b"
"8634","IMG_1289.JPG",700,1.08,4,"T700b"
"8635","IMG_1289.JPG",700,0.778,4,"T700b"
"8637","IMG_1289.JPG",700,0.595,4,"T700b"
"8639","IMG_1289.JPG",700,0.548,4,"T700b"
"8640","IMG_1289.JPG",700,2.476,4,"T700b"
"8641","IMG_1289.JPG",700,0.803,4,"T700b"
"8642","IMG_1289.JPG",700,0.608,4,"T700b"
"8643","IMG_1289.JPG",700,0.554,4,"T700b"
"8646","IMG_1294.JPG",700,2.907,5,"T700b"
"8647","IMG_1294.JPG",700,0.984,5,"T700b"
"8648","IMG_1294.JPG",700,0.896,5,"T700b"
"8649","IMG_1294.JPG",700,3.491,5,"T700b"
"8650","IMG_1294.JPG",700,0.741,5,"T700b"
"8651","IMG_1294.JPG",700,0.503,5,"T700b"
"8652","IMG_1294.JPG",700,0.568,5,"T700b"
"8653","IMG_1294.JPG",700,0.513,5,"T700b"
"8654","IMG_1294.JPG",700,2.864,5,"T700b"
"8655","IMG_1294.JPG",700,0.648,5,"T700b"
"8656","IMG_1294.JPG",700,0.944,5,"T700b"
"8657","IMG_1294.JPG",700,0.844,5,"T700b"
"8659","IMG_1294.JPG",700,5.057,5,"T700b"
"8660","IMG_1294.JPG",700,1.202,5,"T700b"
"8661","IMG_1294.JPG",700,0.647,5,"T700b"
"8662","IMG_1294.JPG",700,3.752,5,"T700b"
"8663","IMG_1294.JPG",700,1.637,5,"T700b"
"8664","IMG_1294.JPG",700,8.36,5,"T700b"
"8665","IMG_1294.JPG",700,0.704,5,"T700b"
"8666","IMG_1294.JPG",700,0.66,5,"T700b"
"8667","IMG_1294.JPG",700,0.634,5,"T700b"
"8668","IMG_1294.JPG",700,0.93,5,"T700b"
"8669","IMG_1294.JPG",700,0.687,5,"T700b"
"8671","IMG_1294.JPG",700,11.634,5,"T700b"
"8672","IMG_1294.JPG",700,0.839,5,"T700b"
"8673","IMG_1294.JPG",700,0.706,5,"T700b"
"8674","IMG_1294.JPG",700,2.643,5,"T700b"
"8675","IMG_1294.JPG",700,1.145,5,"T700b"
"8676","IMG_1294.JPG",700,0.561,5,"T700b"
"8677","IMG_1294.JPG",700,0.698,5,"T700b"
"8679","IMG_1294.JPG",700,3.413,5,"T700b"
"8680","IMG_1294.JPG",700,0.621,5,"T700b"
"8681","IMG_1294.JPG",700,2.073,5,"T700b"
"8682","IMG_1294.JPG",700,1.124,5,"T700b"
"8683","IMG_1294.JPG",700,0.625,5,"T700b"
"8684","IMG_1294.JPG",700,11.352,5,"T700b"
"8685","IMG_1294.JPG",700,1.896,5,"T700b"
"8686","IMG_1294.JPG",700,1.713,5,"T700b"
"8687","IMG_1294.JPG",700,0.754,5,"T700b"
"8688","IMG_1294.JPG",700,1.173,5,"T700b"
"8689","IMG_1294.JPG",700,8.925,5,"T700b"
"8690","IMG_1294.JPG",700,1.734,5,"T700b"
"8691","IMG_1294.JPG",700,1.339,5,"T700b"
"8692","IMG_1294.JPG",700,0.994,5,"T700b"
"8693","IMG_1294.JPG",700,3.178,5,"T700b"
"8694","IMG_1294.JPG",700,3.491,5,"T700b"
"8695","IMG_1294.JPG",700,1.362,5,"T700b"
"8696","IMG_1294.JPG",700,3.468,5,"T700b"
"8697","IMG_1294.JPG",700,0.69,5,"T700b"
"8698","IMG_1294.JPG",700,0.715,5,"T700b"
"8699","IMG_1294.JPG",700,14.971,5,"T700b"
"8700","IMG_1294.JPG",700,1.867,5,"T700b"
"8701","IMG_1294.JPG",700,2.529,5,"T700b"
"8702","IMG_1294.JPG",700,1.657,5,"T700b"
"8703","IMG_1302.JPG",700,0.949,6,"T700b"
"8704","IMG_1302.JPG",700,0.857,6,"T700b"
"8705","IMG_1302.JPG",700,14.721,6,"T700b"
"8706","IMG_1302.JPG",700,1.189,6,"T700b"
"8707","IMG_1302.JPG",700,1.208,6,"T700b"
"8709","IMG_1302.JPG",700,0.66,6,"T700b"
"8710","IMG_1302.JPG",700,2.395,6,"T700b"
"8711","IMG_1302.JPG",700,0.7,6,"T700b"
"8712","IMG_1302.JPG",700,0.88,6,"T700b"
"8713","IMG_1302.JPG",700,3.066,6,"T700b"
"8714","IMG_1302.JPG",700,0.76,6,"T700b"
"8715","IMG_1302.JPG",700,1.776,6,"T700b"
"8716","IMG_1302.JPG",700,2.055,6,"T700b"
"8717","IMG_1302.JPG",700,0.633,6,"T700b"
"8718","IMG_1302.JPG",700,0.66,6,"T700b"
"8719","IMG_1302.JPG",700,2.3,6,"T700b"
"8720","IMG_1302.JPG",700,0.719,6,"T700b"
"8721","IMG_1302.JPG",700,1.306,6,"T700b"
"8722","IMG_1302.JPG",700,0.523,6,"T700b"
"8723","IMG_1302.JPG",700,0.52,6,"T700b"
"8724","IMG_1302.JPG",700,2.885,6,"T700b"
"8725","IMG_1302.JPG",700,0.56,6,"T700b"
"8726","IMG_1302.JPG",700,0.965,6,"T700b"
"8728","IMG_1302.JPG",700,0.522,6,"T700b"
"8729","IMG_1302.JPG",700,1.391,6,"T700b"
"8730","IMG_1302.JPG",700,4.67,6,"T700b"
"8731","IMG_1302.JPG",700,0.648,6,"T700b"
"8732","IMG_1302.JPG",700,1.945,6,"T700b"
"8733","IMG_1302.JPG",700,0.633,6,"T700b"
"8734","IMG_1302.JPG",700,2.397,6,"T700b"
"8735","IMG_1302.JPG",700,0.919,6,"T700b"
"8736","IMG_1302.JPG",700,1.098,6,"T700b"
"8737","IMG_1302.JPG",700,0.705,6,"T700b"
"8738","IMG_1302.JPG",700,0.931,6,"T700b"
"8739","IMG_1302.JPG",700,0.988,6,"T700b"
"8740","IMG_1302.JPG",700,0.55,6,"T700b"
"8742","IMG_1302.JPG",700,0.837,6,"T700b"
"8743","IMG_1302.JPG",700,17.73,6,"T700b"
"8744","IMG_1302.JPG",700,1.361,6,"T700b"
"8745","IMG_1302.JPG",700,1.874,6,"T700b"
"8746","IMG_1302.JPG",700,0.842,6,"T700b"
"8747","IMG_1302.JPG",700,0.748,6,"T700b"
"8748","IMG_1302.JPG",700,0.757,6,"T700b"
"8749","IMG_1302.JPG",700,0.895,6,"T700b"
"8751","IMG_1302.JPG",700,13.274,6,"T700b"
"8752","IMG_1302.JPG",700,0.655,6,"T700b"
"8753","IMG_1302.JPG",700,0.745,6,"T700b"
"8754","IMG_1302.JPG",700,1.645,6,"T700b"
"8755","IMG_1302.JPG",700,1.983,6,"T700b"
"8756","IMG_1302.JPG",700,0.656,6,"T700b"
"8757","IMG_1302.JPG",700,0.866,6,"T700b"
"8758","IMG_1302.JPG",700,0.542,6,"T700b"
"8759","IMG_1302.JPG",700,2.367,6,"T700b"
"8760","IMG_1302.JPG",700,0.616,6,"T700b"
"8761","IMG_1302.JPG",700,0.701,6,"T700b"
"8762","IMG_1302.JPG",700,0.803,6,"T700b"
"8763","IMG_1302.JPG",700,0.696,6,"T700b"
"8764","IMG_1302.JPG",700,1.536,6,"T700b"
"8765","IMG_1302.JPG",700,1.23,6,"T700b"
"8766","IMG_1302.JPG",700,1.785,6,"T700b"
"8767","IMG_1302.JPG",700,0.864,6,"T700b"
"8768","IMG_1302.JPG",700,1.096,6,"T700b"
"8769","IMG_1302.JPG",700,3.915,6,"T700b"
"8770","IMG_1302.JPG",700,0.926,6,"T700b"
"8771","IMG_1302.JPG",700,0.566,6,"T700b"
"8772","IMG_1302.JPG",700,0.532,6,"T700b"
"8773","IMG_1302.JPG",700,0.636,6,"T700b"
"8774","IMG_1302.JPG",700,2.094,6,"T700b"
"8776","IMG_1302.JPG",700,0.566,6,"T700b"
"8777","IMG_1302.JPG",700,1.208,6,"T700b"
"8778","IMG_1302.JPG",700,5.891,6,"T700b"
"8779","IMG_1302.JPG",700,2.976,6,"T700b"
"8780","IMG_1302.JPG",700,23.919,6,"T700b"
"8781","IMG_1302.JPG",700,0.57,6,"T700b"
"8782","IMG_1302.JPG",700,1.078,6,"T700b"
"8783","IMG_1302.JPG",700,1.388,6,"T700b"
"8785","IMG_1302.JPG",700,3.038,6,"T700b"
"8786","IMG_1302.JPG",700,1.231,6,"T700b"
"8787","IMG_1302.JPG",700,1.477,6,"T700b"
"8788","IMG_1302.JPG",700,1.054,6,"T700b"
"8789","IMG_1302.JPG",700,0.684,6,"T700b"
"8790","IMG_1302.JPG",700,1.278,6,"T700b"
"8791","IMG_1302.JPG",700,3.356,6,"T700b"
"8792","IMG_1302.JPG",700,0.722,6,"T700b"
"8793","IMG_1302.JPG",700,2.297,6,"T700b"
"8794","IMG_1302.JPG",700,0.955,6,"T700b"
"8795","IMG_1302.JPG",700,0.577,6,"T700b"
"8796","IMG_1302.JPG",700,0.975,6,"T700b"
"8797","IMG_1302.JPG",700,0.545,6,"T700b"
"8799","IMG_1302.JPG",700,1.324,6,"T700b"
"8800","IMG_1302.JPG",700,1.964,6,"T700b"
"8801","IMG_1302.JPG",700,1.443,6,"T700b"
"8802","IMG_1302.JPG",700,3.635,6,"T700b"
"8803","IMG_1302.JPG",700,2.567,6,"T700b"
"8804","IMG_1302.JPG",700,0.899,6,"T700b"
"8805","IMG_1302.JPG",700,0.709,6,"T700b"
"8806","IMG_1302.JPG",700,0.765,6,"T700b"
"8807","IMG_1302.JPG",700,5.256,6,"T700b"
"8808","IMG_1302.JPG",700,0.597,6,"T700b"
"8809","IMG_1307.JPG",700,12.428,7,"T700b"
"8810","IMG_1307.JPG",700,93.558,7,"T700b"
"8811","IMG_1307.JPG",700,1.184,7,"T700b"
"8812","IMG_1307.JPG",700,0.834,7,"T700b"
"8814","IMG_1307.JPG",700,1.55,7,"T700b"
"8817","IMG_1307.JPG",700,0.546,7,"T700b"
"8819","IMG_1307.JPG",700,1.173,7,"T700b"
"8820","IMG_1307.JPG",700,4.002,7,"T700b"
"8821","IMG_1307.JPG",700,3.94,7,"T700b"
"8822","IMG_1307.JPG",700,1.47,7,"T700b"
"8824","IMG_1307.JPG",700,0.929,7,"T700b"
"8825","IMG_1307.JPG",700,3.835,7,"T700b"
"8826","IMG_1307.JPG",700,1.716,7,"T700b"
"8827","IMG_1307.JPG",700,1.961,7,"T700b"
"8828","IMG_1307.JPG",700,6.312,7,"T700b"
"8829","IMG_1307.JPG",700,0.851,7,"T700b"
"8830","IMG_1307.JPG",700,0.809,7,"T700b"
"8831","IMG_1307.JPG",700,2.952,7,"T700b"
"8833","IMG_1307.JPG",700,0.542,7,"T700b"
"8834","IMG_1307.JPG",700,0.557,7,"T700b"
"8835","IMG_1307.JPG",700,6.235,7,"T700b"
"8836","IMG_1307.JPG",700,2.577,7,"T700b"
"8837","IMG_1307.JPG",700,0.662,7,"T700b"
"8838","IMG_1307.JPG",700,2.33,7,"T700b"
"8841","IMG_1307.JPG",700,1.141,7,"T700b"
"8842","IMG_1307.JPG",700,1.489,7,"T700b"
"8843","IMG_1307.JPG",700,1.391,7,"T700b"
"8845","IMG_1307.JPG",700,0.775,7,"T700b"
"8846","IMG_1307.JPG",700,1.711,7,"T700b"
"8848","IMG_1307.JPG",700,5.19,7,"T700b"
"8851","IMG_1307.JPG",700,1.161,7,"T700b"
"8852","IMG_1307.JPG",700,0.967,7,"T700b"
"8853","IMG_1307.JPG",700,0.808,7,"T700b"
"8854","IMG_1307.JPG",700,0.711,7,"T700b"
"8855","IMG_1307.JPG",700,0.687,7,"T700b"
"8856","IMG_1307.JPG",700,0.603,7,"T700b"
"8857","IMG_1307.JPG",700,0.733,7,"T700b"
"8858","IMG_1307.JPG",700,0.86,7,"T700b"
"8859","IMG_1307.JPG",700,0.564,7,"T700b"
"8860","IMG_1307.JPG",700,0.801,7,"T700b"
"8861","IMG_1307.JPG",700,1.425,7,"T700b"
"8862","IMG_1307.JPG",700,0.523,7,"T700b"
"8863","IMG_1307.JPG",700,3.376,7,"T700b"
"8864","IMG_1307.JPG",700,1.168,7,"T700b"
"8868","IMG_1307.JPG",700,0.783,7,"T700b"
"8871","IMG_1307.JPG",700,0.77,7,"T700b"
"8873","IMG_1307.JPG",700,0.702,7,"T700b"
"8874","IMG_1307.JPG",700,1.267,7,"T700b"
"8875","IMG_1307.JPG",700,1.456,7,"T700b"
"8878","IMG_1307.JPG",700,1.21,7,"T700b"
"8879","IMG_1307.JPG",700,0.876,7,"T700b"
"8880","IMG_1307.JPG",700,1.271,7,"T700b"
"8881","IMG_1307.JPG",700,1.347,7,"T700b"
"8882","IMG_1307.JPG",700,0.61,7,"T700b"
"8883","IMG_1307.JPG",700,0.508,7,"T700b"
"8884","IMG_1307.JPG",700,1.575,7,"T700b"
"8885","IMG_1307.JPG",700,0.893,7,"T700b"
"8886","IMG_1307.JPG",700,1.453,7,"T700b"
"8887","IMG_1307.JPG",700,1.679,7,"T700b"
"8888","IMG_1307.JPG",700,0.867,7,"T700b"
"8889","IMG_1307.JPG",700,0.582,7,"T700b"
"8890","IMG_1307.JPG",700,0.645,7,"T700b"
"8891","IMG_1307.JPG",700,1.121,7,"T700b"
"8892","IMG_1307.JPG",700,0.565,7,"T700b"
"8893","IMG_1307.JPG",700,9.892,7,"T700b"
"8894","IMG_1314.JPG",700,3.066,8,"T700b"
"8895","IMG_1314.JPG",700,2.847,8,"T700b"
"8896","IMG_1314.JPG",700,0.572,8,"T700b"
"8897","IMG_1314.JPG",700,0.78,8,"T700b"
"8898","IMG_1314.JPG",700,3.747,8,"T700b"
"8899","IMG_1314.JPG",700,1.61,8,"T700b"
"8900","IMG_1314.JPG",700,0.851,8,"T700b"
"8901","IMG_1314.JPG",700,0.96,8,"T700b"
"8902","IMG_1314.JPG",700,2.092,8,"T700b"
"8904","IMG_1314.JPG",700,0.727,8,"T700b"
"8906","IMG_1314.JPG",700,6.258,8,"T700b"
"8907","IMG_1314.JPG",700,0.832,8,"T700b"
"8908","IMG_1314.JPG",700,0.921,8,"T700b"
"8910","IMG_1314.JPG",700,8.183,8,"T700b"
"8911","IMG_1314.JPG",700,0.792,8,"T700b"
"8912","IMG_1314.JPG",700,0.773,8,"T700b"
"8914","IMG_1314.JPG",700,0.858,8,"T700b"
"8915","IMG_1314.JPG",700,0.934,8,"T700b"
"8916","IMG_1314.JPG",700,0.65,8,"T700b"
"8917","IMG_1314.JPG",700,0.562,8,"T700b"
"8919","IMG_1314.JPG",700,0.561,8,"T700b"
"8920","IMG_1314.JPG",700,0.932,8,"T700b"
"8921","IMG_1314.JPG",700,0.799,8,"T700b"
"8922","IMG_1314.JPG",700,0.664,8,"T700b"
"8923","IMG_1314.JPG",700,0.688,8,"T700b"
"8925","IMG_1314.JPG",700,0.651,8,"T700b"
"8926","IMG_1314.JPG",700,0.534,8,"T700b"
"8927","IMG_1314.JPG",700,0.918,8,"T700b"
"8928","IMG_1314.JPG",700,0.557,8,"T700b"
"8929","IMG_1314.JPG",700,1.123,8,"T700b"
"8930","IMG_1314.JPG",700,1.864,8,"T700b"
"8931","IMG_1314.JPG",700,1.144,8,"T700b"
"8932","IMG_1314.JPG",700,0.524,8,"T700b"
"8933","IMG_1314.JPG",700,4.211,8,"T700b"
"8934","IMG_1314.JPG",700,4.168,8,"T700b"
"8935","IMG_1314.JPG",700,1.21,8,"T700b"
"8937","IMG_1314.JPG",700,0.677,8,"T700b"
"8938","IMG_1314.JPG",700,0.888,8,"T700b"
"8939","IMG_1314.JPG",700,0.61,8,"T700b"
"8941","IMG_1314.JPG",700,0.949,8,"T700b"
"8942","IMG_1314.JPG",700,1.925,8,"T700b"
"8943","IMG_1314.JPG",700,0.552,8,"T700b"
"8946","IMG_1314.JPG",700,0.662,8,"T700b"
"8947","IMG_1314.JPG",700,1.853,8,"T700b"
"8948","IMG_1314.JPG",700,3.791,8,"T700b"
"8949","IMG_1314.JPG",700,0.923,8,"T700b"
"8950","IMG_1314.JPG",700,1.012,8,"T700b"
"8951","IMG_1314.JPG",700,0.521,8,"T700b"
"8953","IMG_1314.JPG",700,1.577,8,"T700b"
"8954","IMG_1314.JPG",700,0.661,8,"T700b"
"8956","IMG_1314.JPG",700,0.844,8,"T700b"
"8957","IMG_1314.JPG",700,0.758,8,"T700b"
"8958","IMG_1314.JPG",700,0.534,8,"T700b"
"8959","IMG_1314.JPG",700,0.7,8,"T700b"
"8960","IMG_1314.JPG",700,1.279,8,"T700b"
"8961","IMG_1314.JPG",700,0.871,8,"T700b"
"8962","IMG_1314.JPG",700,0.776,8,"T700b"
"8963","IMG_1314.JPG",700,0.528,8,"T700b"
"8964","IMG_1314.JPG",700,0.911,8,"T700b"
"8965","IMG_1314.JPG",700,0.856,8,"T700b"
"8966","IMG_1314.JPG",700,0.719,8,"T700b"
"8967","IMG_1314.JPG",700,1.132,8,"T700b"
"8968","IMG_1314.JPG",700,0.515,8,"T700b"
"8969","IMG_1314.JPG",700,1.95,8,"T700b"
"8970","IMG_1314.JPG",700,1.279,8,"T700b"
"8971","IMG_1314.JPG",700,6.442,8,"T700b"
"8972","IMG_1314.JPG",700,0.648,8,"T700b"
"8973","IMG_1314.JPG",700,0.834,8,"T700b"
"8974","IMG_1314.JPG",700,1.51,8,"T700b"
"8976","IMG_1314.JPG",700,1.274,8,"T700b"
"8977","IMG_1314.JPG",700,0.52,8,"T700b"
"8981","IMG_1314.JPG",700,4.319,8,"T700b"
"8982","IMG_1314.JPG",700,2.603,8,"T700b"
"8983","IMG_1314.JPG",700,0.548,8,"T700b"
"8985","IMG_1314.JPG",700,0.912,8,"T700b"
"8989","IMG_1314.JPG",700,0.59,8,"T700b"
"8992","IMG_1314.JPG",700,1.578,8,"T700b"
"8993","IMG_1314.JPG",700,0.876,8,"T700b"
"8994","IMG_1314.JPG",700,0.943,8,"T700b"
"8995","IMG_1314.JPG",700,0.619,8,"T700b"
"8997","IMG_1314.JPG",700,1.722,8,"T700b"
"8999","IMG_1314.JPG",700,1.166,8,"T700b"
"9001","IMG_1314.JPG",700,0.628,8,"T700b"
"9003","IMG_1314.JPG",700,3.942,8,"T700b"
"9004","IMG_1314.JPG",700,1.242,8,"T700b"
"9005","IMG_1314.JPG",700,0.666,8,"T700b"
"9006","IMG_1314.JPG",700,1.102,8,"T700b"
"9007","IMG_1314.JPG",700,0.864,8,"T700b"
"9008","IMG_1314.JPG",700,0.857,8,"T700b"
"9010","IMG_1314.JPG",700,0.558,8,"T700b"
"9012","IMG_1314.JPG",700,0.593,8,"T700b"
"9014","IMG_1314.JPG",700,0.584,8,"T700b"
"9015","IMG_1314.JPG",700,1.909,8,"T700b"
"9016","IMG_1314.JPG",700,0.506,8,"T700b"
"9017","IMG_1314.JPG",700,0.668,8,"T700b"
"9018","IMG_1314.JPG",700,0.545,8,"T700b"
"9019","IMG_1314.JPG",700,1.651,8,"T700b"
"9020","IMG_1314.JPG",700,1.628,8,"T700b"
"9021","IMG_1314.JPG",700,0.8,8,"T700b"
"9023","IMG_1314.JPG",700,0.632,8,"T700b"
"9024","IMG_1314.JPG",700,1.034,8,"T700b"
"9025","IMG_1314.JPG",700,0.586,8,"T700b"
"9026","IMG_1314.JPG",700,0.973,8,"T700b"
"9027","IMG_1314.JPG",700,0.632,8,"T700b"
"9028","IMG_1314.JPG",700,0.647,8,"T700b"
"9029","IMG_1314.JPG",700,0.571,8,"T700b"
"9032","IMG_1314.JPG",700,0.56,8,"T700b"
"9033","IMG_1314.JPG",700,0.8,8,"T700b"
"9034","IMG_1314.JPG",700,0.725,8,"T700b"
"9036","IMG_1314.JPG",700,0.575,8,"T700b"
"9037","IMG_1314.JPG",700,1.128,8,"T700b"
"9038","IMG_1314.JPG",700,0.612,8,"T700b"
"9039","IMG_1314.JPG",700,0.675,8,"T700b"
"9040","IMG_1314.JPG",700,0.678,8,"T700b"
"9041","IMG_1314.JPG",700,0.868,8,"T700b"
"9043","IMG_1314.JPG",700,0.716,8,"T700b"
"9044","IMG_1314.JPG",700,0.86,8,"T700b"
"9045","IMG_1314.JPG",700,0.987,8,"T700b"
"9046","IMG_1314.JPG",700,1.017,8,"T700b"
"9047","IMG_1314.JPG",700,1.727,8,"T700b"
"9048","IMG_1314.JPG",700,1.211,8,"T700b"
"9050","IMG_1314.JPG",700,1.778,8,"T700b"
"9051","IMG_1314.JPG",700,0.594,8,"T700b"
"9052","IMG_1314.JPG",700,0.565,8,"T700b"
"9053","IMG_1314.JPG",700,0.835,8,"T700b"
"9054","IMG_1314.JPG",700,2.051,8,"T700b"
"9056","IMG_1314.JPG",700,2.225,8,"T700b"
"9057","IMG_1314.JPG",700,0.707,8,"T700b"
"9058","IMG_1314.JPG",700,1.554,8,"T700b"
"9060","IMG_1314.JPG",700,0.662,8,"T700b"
"9061","IMG_1314.JPG",700,0.722,8,"T700b"
"9062","IMG_1314.JPG",700,1.318,8,"T700b"
"9065","IMG_1314.JPG",700,1.099,8,"T700b"
"9066","IMG_1314.JPG",700,0.884,8,"T700b"
"9067","IMG_1314.JPG",700,12.475,8,"T700b"
"9068","IMG_1314.JPG",700,9.543,8,"T700b"
"9069","IMG_1314.JPG",700,2.058,8,"T700b"
"9070","IMG_1314.JPG",700,2.596,8,"T700b"
"9071","IMG_1314.JPG",700,0.754,8,"T700b"
"9072","IMG_1323.JPG",700,1.249,9,"T700b"
"9073","IMG_1323.JPG",700,1.616,9,"T700b"
"9074","IMG_1323.JPG",700,1.208,9,"T700b"
"9075","IMG_1323.JPG",700,1.305,9,"T700b"
"9076","IMG_1323.JPG",700,0.943,9,"T700b"
"9078","IMG_1323.JPG",700,1.21,9,"T700b"
"9080","IMG_1323.JPG",700,0.823,9,"T700b"
"9081","IMG_1323.JPG",700,1.601,9,"T700b"
"9082","IMG_1323.JPG",700,0.733,9,"T700b"
"9083","IMG_1323.JPG",700,3.025,9,"T700b"
"9084","IMG_1323.JPG",700,0.52,9,"T700b"
"9085","IMG_1323.JPG",700,0.55,9,"T700b"
"9086","IMG_1323.JPG",700,1.186,9,"T700b"
"9087","IMG_1323.JPG",700,0.649,9,"T700b"
"9088","IMG_1323.JPG",700,1.363,9,"T700b"
"9089","IMG_1323.JPG",700,1.471,9,"T700b"
"9090","IMG_1323.JPG",700,1.053,9,"T700b"
"9091","IMG_1323.JPG",700,0.887,9,"T700b"
"9092","IMG_1323.JPG",700,0.585,9,"T700b"
"9093","IMG_1323.JPG",700,0.59,9,"T700b"
"9094","IMG_1323.JPG",700,0.596,9,"T700b"
"9095","IMG_1323.JPG",700,0.933,9,"T700b"
"9096","IMG_1323.JPG",700,1.641,9,"T700b"
"9097","IMG_1323.JPG",700,2.123,9,"T700b"
"9098","IMG_1323.JPG",700,0.863,9,"T700b"
"9099","IMG_1323.JPG",700,0.552,9,"T700b"
"9100","IMG_1323.JPG",700,1.123,9,"T700b"
"9101","IMG_1323.JPG",700,0.816,9,"T700b"
"9102","IMG_1323.JPG",700,1.774,9,"T700b"
"9103","IMG_1323.JPG",700,1.272,9,"T700b"
"9104","IMG_1323.JPG",700,0.704,9,"T700b"
"9105","IMG_1323.JPG",700,0.699,9,"T700b"
"9106","IMG_1323.JPG",700,4.882,9,"T700b"
"9107","IMG_1323.JPG",700,2.217,9,"T700b"
"9108","IMG_1323.JPG",700,1.539,9,"T700b"
"9109","IMG_1323.JPG",700,0.618,9,"T700b"
"9110","IMG_1323.JPG",700,1.602,9,"T700b"
"9111","IMG_1323.JPG",700,0.617,9,"T700b"
"9112","IMG_1323.JPG",700,0.559,9,"T700b"
"9113","IMG_1323.JPG",700,0.98,9,"T700b"
"9114","IMG_1323.JPG",700,3.781,9,"T700b"
"9115","IMG_1323.JPG",700,0.551,9,"T700b"
"9116","IMG_1323.JPG",700,0.539,9,"T700b"
"9118","IMG_1323.JPG",700,1.344,9,"T700b"
"9119","IMG_1323.JPG",700,0.8,9,"T700b"
